millis,pdsi,system:index
1442037600000,-2.4012639999934375,20150912
1442469600000,-2.3830280930707737,20150917
1442901600000,-2.373302304117168,20150922
1443333600000,-2.381647107717918,20150927
1443765600000,-2.3570602687011175,20151002
1444197600000,-2.320321168874606,20151007
1444629600000,-2.2945537263701365,20151012
1445061600000,-2.226016834606626,20151017
1445493600000,-2.1585761335116,20151022
1445925600000,-2.0948099330322805,20151027
1446357600000,-2.039464117935676,20151101
1446789600000,-1.919863143792521,20151106
1447221600000,-1.7903955366850695,20151111
1447653600000,-1.6877897515019973,20151116
1448085600000,-1.6371164816256703,20151121
1448517600000,-1.5881109229448898,20151126
1448949600000,-1.5769006793392368,20151201
1449381600000,-1.6167102890787595,20151206
1449813600000,-1.6539810608232735,20151211
1450245600000,-1.6882111794521601,20151216
1450677600000,-1.642396718194864,20151221
1451109600000,-1.5664334022929913,20151226
1451541600000,-1.5116212727402454,20151231
1451973600000,-1.4505727180675114,20160105
1452405600000,-1.4135954961197432,20160110
1452837600000,-1.3831475351288343,20160115
1453269600000,-1.3496601588964863,20160120
1453701600000,-1.3222712585774112,20160125
1454133600000,-1.2668076283406993,20160130
1454565600000,-1.224790468584476,20160204
1454997600000,-1.1846021100719344,20160209
1455429600000,-1.1604592626914108,20160214
1455861600000,-1.1872138730661734,20160219
1456293600000,-1.2251887715267447,20160224
1456725600000,-1.2855178668346245,20160229
1457157600000,-1.3290073283968424,20160305
1457589600000,-1.3574859978787925,20160310
1458021600000,-1.3118295751937914,20160315
1458453600000,-1.243981614124506,20160320
1458885600000,-1.1951904721688558,20160325
1459317600000,-1.110151222165362,20160330
1459749600000,-1.0830432715367782,20160404
1460181600000,-1.0660817072269486,20160409
1460613600000,-1.120474627807237,20160414
1461045600000,-1.1831154576811411,20160419
1461477600000,-1.2126843929541176,20160424
1461909600000,-1.219214614610417,20160429
1462341600000,-1.1984855181526584,20160504
1462773600000,-1.1701168735727212,20160509
1463205600000,-1.1573759716881336,20160514
1463637600000,-1.1324448994525185,20160519
1464069600000,-1.115118287202698,20160524
1464501600000,-1.0927029132418582,20160529
1464933600000,-1.064657876814322,20160603
1465365600000,-1.0898031810358817,20160608
1465797600000,-1.1134611501854563,20160613
1466229600000,-1.1071706975135553,20160618
1466661600000,-1.119010725483637,20160623
1467093600000,-1.147693007842739,20160628
1467525600000,-1.1651854137315167,20160703
1467957600000,-1.1844133254006102,20160708
1468389600000,-1.2227252221612916,20160713
1468821600000,-1.2599485322968818,20160718
1469253600000,-1.309916919107549,20160723
1469685600000,-1.35050121815472,20160728
1470117600000,-1.38478136437907,20160802
1470549600000,-1.4225930556662145,20160807
1470981600000,-1.4556354435811047,20160812
1471413600000,-1.490980520456468,20160817
1471845600000,-1.5125898820752144,20160822
1472277600000,-1.528996120917056,20160827
1472709600000,-1.5522886548639214,20160901
1473141600000,-1.5735320090105542,20160906
1473573600000,-1.5989230472229474,20160911
1474005600000,-1.6266085767713625,20160916
1474437600000,-1.6619734480691248,20160921
1474869600000,-1.7141775802080794,20160926
1475301600000,-1.77055900098303,20161001
1475733600000,-1.8199975442142422,20161006
1476165600000,-1.8739271175194767,20161011
1476597600000,-1.6278754385189675,20161016
1477029600000,-1.3571895888926526,20161021
1477461600000,-1.0931612538345181,20161026
1477893600000,-0.41871502115461795,20161031
1478325600000,0.15350150448113647,20161105
1478757600000,0.5207880425352608,20161110
1479189600000,0.5664021945079425,20161115
1479621600000,0.6000902480849636,20161120
1480053600000,0.6033573351718459,20161125
1480485600000,0.5562119539220406,20161130
1480917600000,0.49395469043703105,20161205
1481349600000,0.5162074467496172,20161210
1481781600000,0.6670329392096319,20161215
1482213600000,0.7901760235868215,20161220
1482645600000,0.9535036448855707,20161225
1483077600000,1.0229276531689344,20161230
1483596000000,1.219687581027107,20170105
1484028000000,1.584479380278054,20170110
1484460000000,1.770024083223555,20170115
1484892000000,2.076411630860569,20170120
1485324000000,2.3462790971000462,20170125
1485756000000,2.6612410842404217,20170130
1486188000000,2.8832177995508035,20170204
1486620000000,3.0643467755522695,20170209
1487052000000,3.242920489061369,20170214
1487484000000,3.3646988816468903,20170219
1487916000000,3.4729498676337127,20170224
1488348000000,3.567239306871873,20170301
1488780000000,3.6747627523074184,20170306
1489212000000,3.651428429541055,20170311
1489644000000,3.606272450592007,20170316
1490076000000,3.553456297293632,20170321
1490508000000,3.440565705840522,20170326
1490940000000,3.3413189743783445,20170331
1491372000000,3.225595332159666,20170405
1491804000000,3.2172570503900526,20170410
1492236000000,3.266263751462684,20170415
1492668000000,3.371269338700171,20170420
1493100000000,3.4735571429942858,20170425
1493532000000,3.5771728602684614,20170430
1493964000000,3.7095149027078227,20170505
1494396000000,3.7039111260908593,20170510
1494828000000,3.6644020075794552,20170515
1495260000000,3.555358372725804,20170520
1495692000000,3.4534876394005636,20170525
1496124000000,3.3607145480883935,20170530
1496556000000,3.2936721194948753,20170604
1496988000000,3.2010114141701616,20170609
1497420000000,3.1014149411047365,20170614
1497852000000,2.959193178998284,20170619
1498284000000,2.8276527147517165,20170624
1498716000000,2.702290521195533,20170629
1499148000000,2.5907793981590266,20170704
1499580000000,2.4825370132243036,20170709
1500012000000,2.3600978729756212,20170714
1500444000000,2.23552584610207,20170719
1500876000000,2.111584248149089,20170724
1501308000000,1.996449652428902,20170729
1501740000000,1.896488614723416,20170803
1502172000000,1.8296137545467939,20170808
1502604000000,1.7741993006338876,20170813
1503036000000,1.7295868283724045,20170818
1503468000000,1.700596691458063,20170823
1503900000000,1.6759736959475136,20170828
1504332000000,1.643318552965557,20170902
1504764000000,1.6032279022062816,20170907
1505196000000,1.5791081750024893,20170912
1505628000000,1.5522105975742897,20170917
1506060000000,1.5946706197543528,20170922
1506492000000,1.6024011517598915,20170927
1506924000000,1.5944292637478545,20171002
1507356000000,1.545677176259592,20171007
1507788000000,1.4720556064597943,20171012
1508220000000,1.355766999506806,20171017
1508652000000,1.2166845864230018,20171022
1509084000000,1.0532037643779475,20171027
1509516000000,0.8594189488518542,20171101
1509948000000,0.719934498010757,20171106
1510380000000,0.577873591345342,20171111
1510812000000,0.6321838961435639,20171116
1511244000000,0.6426718550751713,20171121
1511676000000,0.66016245022026,20171126
1512108000000,0.6664999189587729,20171201
1512540000000,0.6184808109980765,20171206
1512972000000,0.5337349201121412,20171211
1513404000000,0.3499108268449145,20171216
1513836000000,0.1548144004427533,20171221
1514268000000,-0.023920343660933433,20171226
1514700000000,-0.17675647569416064,20171231
1515132000000,-0.2974235263534353,20180105
1515564000000,-0.38466594883553806,20180110
1515996000000,-0.4596829650368461,20180115
1516428000000,-0.5247435287102873,20180120
1516860000000,-0.5712947099685768,20180125
1517292000000,-0.6248737350910076,20180130
1517724000000,-0.67276730733752,20180204
1518156000000,-0.7713225395736656,20180209
1518588000000,-0.8685986630143624,20180214
1519020000000,-0.9840638825519521,20180219
1519452000000,-1.0913857872493156,20180224
1519884000000,-1.1920475917694464,20180301
1520316000000,-1.2675411029884005,20180306
1520748000000,-1.3399304003094672,20180311
1521180000000,-1.2949642575685063,20180316
1521612000000,-1.1248038746893347,20180321
1522044000000,-0.9249267873320176,20180326
1522476000000,-0.7138370202127884,20180331
1522908000000,-0.48496776696840965,20180405
1523340000000,-0.10494285559002939,20180410
1523772000000,0.17258624457124197,20180415
1524204000000,0.3284981882917086,20180420
1524636000000,0.3257842116334682,20180425
1525068000000,0.3539977535759687,20180430
1525500000000,0.4001733824928038,20180505
1525932000000,0.3198294076611901,20180510
1526364000000,0.22543526636145206,20180515
1526796000000,0.1200151434952308,20180520
1527228000000,0.03903148338750909,20180525
1527660000000,-0.0490820631581773,20180530
1528092000000,-0.11732278961434447,20180604
1528524000000,-0.2666865241808046,20180609
1528956000000,-0.4500243951448104,20180614
1529388000000,-0.5954166126238414,20180619
1529820000000,-0.7207199741127541,20180624
1530252000000,-0.8254912192883334,20180629
1530684000000,-0.907293334288076,20180704
1531116000000,-0.9813142640896915,20180709
1531548000000,-1.0334488166499112,20180714
1531980000000,-1.0825321744516767,20180719
1532412000000,-1.1128105394292123,20180724
1532844000000,-1.1274632471773154,20180729
1533276000000,-1.1345459888451885,20180803
1533708000000,-1.1404204274288077,20180808
1534140000000,-1.1539398053062122,20180813
1534572000000,-1.1632693773119867,20180818
1535004000000,-1.1926402760749946,20180823
1535436000000,-1.2190553789223721,20180828
1535868000000,-1.2433786422146762,20180902
1536300000000,-1.2646880327544676,20180907
1536732000000,-1.2925482747297388,20180912
1537164000000,-1.3257538681398768,20180917
1537596000000,-1.3661855430145058,20180922
1538028000000,-1.4258279011490458,20180927
1538460000000,-1.4774814736786888,20181002
1538892000000,-1.4598485907396137,20181007
1539324000000,-1.4444008226597431,20181012
1539756000000,-1.4463744919523676,20181017
1540188000000,-1.458654597397416,20181022
1540620000000,-1.487195111827644,20181027
1541052000000,-1.551095361600232,20181101
1541484000000,-1.6945942965447884,20181106
1541916000000,-1.8635028144178971,20181111
1542348000000,-2.026507231353387,20181116
1542780000000,-2.1361635314506295,20181121
1543212000000,-2.1873110649826213,20181126
1543644000000,-2.121830849120753,20181201
1544076000000,-2.0583645253459935,20181206
1544508000000,-2.0084840592167077,20181211
1544940000000,-1.9704476654796776,20181216
1545372000000,-1.964182289654366,20181221
1545804000000,-1.9664126830694677,20181226
1546236000000,-2.0191989020462384,20181231
1546668000000,-2.0699180455805566,20190105
1547100000000,-2.0899415907527388,20190110
1547532000000,-2.087480625322848,20190115
1547964000000,-2.013733237908709,20190120
1548396000000,-1.9628215424328714,20190125
1548828000000,-1.905167278146004,20190130
1549260000000,-1.752368908771714,20190204
1549692000000,-1.5642893782259197,20190209
1550124000000,-1.225552972200833,20190214
1550556000000,-0.9400728861385373,20190219
1550988000000,-0.6294716518130532,20190224
1551420000000,-0.3286023381906676,20190301
1551852000000,-0.03574192156543417,20190306
1552284000000,0.25514580224238576,20190311
1552716000000,0.3861180487285705,20190316
1553148000000,0.45876949680327933,20190321
1553580000000,0.5097706433976781,20190326
1554012000000,0.6039033351746607,20190331
1554444000000,0.5660748938090374,20190405
1554876000000,0.5276417831704513,20190410
1555308000000,0.5111212544170812,20190415
1555740000000,0.49278780625195534,20190420
1556172000000,0.4642958973415207,20190425
1556604000000,0.41022839282757023,20190430
1557036000000,0.29155687939269265,20190505
1557468000000,0.1622710384949549,20190510
1557900000000,0.0835472624292916,20190515
1558332000000,0.1700079397868129,20190520
1558764000000,0.34539122386835397,20190525
1559196000000,0.5885730518621587,20190530
1559628000000,0.9073440817990596,20190604
1560060000000,1.2034240342161995,20190609
1560492000000,1.464083586318527,20190614
1560924000000,1.637501324419105,20190619
1561356000000,1.8060356503147685,20190624
1561788000000,1.8944776649253532,20190629
1562220000000,1.9530939623681736,20190704
1562652000000,1.9959610660709384,20190709
1563084000000,2.0080099319547955,20190714
1563516000000,1.983869339164879,20190719
1563948000000,1.9185340476882087,20190724
1564380000000,1.8617069193270037,20190729
1564812000000,1.803787734014078,20190803
1565244000000,1.749254319590617,20190808
1565676000000,1.6991931756879621,20190813
1566108000000,1.6500797931819544,20190818
1566540000000,1.5994786322892531,20190823
1566972000000,1.530517819101705,20190828
1567404000000,1.460641897393997,20190902
1567836000000,1.3957991301870356,20190907
1568268000000,1.3269897427355908,20190912
1568700000000,1.302553169518347,20190917
1569132000000,1.3047788536072367,20190922
1569564000000,1.272178020981802,20190927
1569996000000,1.2786782001293007,20191002
1570428000000,1.2508723047667791,20191007
1570860000000,1.1966337094098012,20191012
1571292000000,1.0917272887427347,20191017
1571724000000,0.9509987651837432,20191022
1572156000000,0.786713281850132,20191027
1572588000000,0.5304108072031727,20191101
1573020000000,0.2678265954462078,20191106
1573452000000,-0.027149630668212438,20191111
1573884000000,-0.3646914317336909,20191116
1574316000000,-0.6468229916192215,20191121
1574748000000,-0.8563701727351143,20191126
1575180000000,-0.9036222555962332,20191201
1575612000000,-0.8855782536687552,20191206
1576044000000,-0.7957540549323998,20191211
1576476000000,-0.6914841211367012,20191216
1576908000000,-0.6201510554478298,20191221
1577340000000,-0.5297542658569772,20191226
1577772000000,-0.522026465633021,20191231
1578204000000,-0.5605135738361697,20200105
1578636000000,-0.6162606682512572,20200110
1579068000000,-0.679240986976559,20200115
1579500000000,-0.7330746844549106,20200120
1579932000000,-0.7951760700406473,20200125
1580364000000,-0.8601803258307056,20200130
1580796000000,-0.9328447386653217,20200204
1581228000000,-1.0105376534282242,20200209
1581660000000,-1.099109874902959,20200214
1582092000000,-1.2078942951740057,20200219
1582524000000,-1.3169213266981075,20200224
1582956000000,-1.435756510522345,20200229
1583388000000,-1.5586457530306446,20200305
1583820000000,-1.668097349360458,20200310
1584252000000,-1.7635286477822991,20200315
1584684000000,-1.8174758755943374,20200320
1585116000000,-1.832788966903259,20200325
1585548000000,-1.8258722740180502,20200330
1585980000000,-1.7908467620645987,20200404
1586412000000,-1.632761952397993,20200409
1586844000000,-1.5111985145333036,20200414
1587276000000,-1.3835963637888251,20200419
1587708000000,-1.2730209269913753,20200424
1588140000000,-1.1721873645688277,20200429
1588572000000,-1.071079537093307,20200504
1589004000000,-1.160803719336341,20200509
1589436000000,-1.2195319258159683,20200514
1589868000000,-1.182618300775794,20200519
1590300000000,-1.1366535410934933,20200524
1590732000000,-1.0852153099106199,20200529
1591164000000,-1.0236355135399169,20200603
1591596000000,-1.015960178562835,20200608
1592028000000,-0.9931396665130965,20200613
1592460000000,-1.0305322799451766,20200618
1592892000000,-1.0502111476825398,20200623
1593324000000,-1.0559054984899383,20200628
1593756000000,-1.0627548240319629,20200703
1594188000000,-1.0986128826159527,20200708
1594620000000,-1.1319154256361192,20200713
1595052000000,-1.172458378287885,20200718
1595484000000,-1.2119410557548183,20200723
1595916000000,-1.2381818373902385,20200728
1596348000000,-1.2627748782163613,20200802
1596780000000,-1.2864794210542463,20200807
1597212000000,-1.3013130829569062,20200812
1597644000000,-1.3014219802719906,20200817
1598076000000,-1.3037636718027827,20200822
1598508000000,-1.3045917298846477,20200827
1598940000000,-1.306957815119872,20200901
1599372000000,-1.3179683992449918,20200906
1599804000000,-1.3386247007850252,20200911
1600236000000,-1.3761185096375301,20200916
1600668000000,-1.4187855813960684,20200921
1601100000000,-1.4804081099343678,20200926
1601532000000,-1.5528556877747266,20201001
1601964000000,-1.6424709935510358,20201006
1602396000000,-1.7342154361581419,20201011
1602828000000,-1.834865681273251,20201016
1603260000000,-1.9472930762826701,20201021
1603692000000,-2.067139065783278,20201026
1604124000000,-2.2055936145727117,20201031
1604556000000,-2.343077379021664,20201105
1604988000000,-2.448941219617199,20201110
1605420000000,-2.524924610170133,20201115
1605852000000,-2.555670380718894,20201120
1606284000000,-2.5935575682753225,20201125
1606716000000,-2.6381452011071684,20201130
1609308000000,-2.9721237088473287,20201230
1609826400000,-2.9890061476822174,20210105
1610258400000,-2.99436808307204,20210110
1610690400000,-2.9917216014176407,20210115
1611122400000,-3.0034942277703003,20210120
1611554400000,-2.999322811528845,20210125
1611986400000,-2.9846441386956135,20210130
1612418400000,-2.9591249425710204,20210204
1612850400000,-2.9398773792233253,20210209
1613282400000,-2.9109025912823023,20210214
1613714400000,-2.880267120086512,20210219
1614146400000,-2.859923382012336,20210224
1614578400000,-2.893795177614215,20210301
1615010400000,-2.9450448615940945,20210306
1615442400000,-2.990317215011528,20210311
1615874400000,-3.064783916381863,20210316
1616306400000,-3.1152650052008606,20210321
1616738400000,-3.146754886920614,20210326
1617170400000,-3.176437483145854,20210331
1617602400000,-3.1984053921879703,20210405
1618034400000,-3.244878924704245,20210410
1618466400000,-3.2968668731996424,20210415
1618898400000,-3.4004537047882097,20210420
1619330400000,-3.5057838086284967,20210425
1619762400000,-3.6030138386355826,20210430
1620194400000,-3.7009305534593193,20210505
1620626400000,-3.809172519916657,20210510
1621058400000,-3.93829536278343,20210515
1621490400000,-4.05283222685758,20210520
1621922400000,-4.167226740087311,20210525
1622354400000,-4.281577103712333,20210530
1622786400000,-4.395780131193157,20210604
1623218400000,-4.494623606322254,20210609
1623650400000,-4.571825259158274,20210614
1624082400000,-4.640772344685579,20210619
1624514400000,-4.699753153580998,20210624
1624946400000,-4.7403228335369825,20210629
1625378400000,-4.75160790525762,20210704
1625810400000,-4.743621057317862,20210709
1626242400000,-4.72358251562045,20210714
1626674400000,-4.683265299412145,20210719
1627106400000,-4.650670822270164,20210724
1627538400000,-4.592762233049203,20210729
1627970400000,-4.533125764352681,20210803
1628402400000,-4.471490310497235,20210808
1628834400000,-4.403123861954471,20210813
1629266400000,-4.339953525640746,20210818
1629698400000,-4.273843671817164,20210823
1630130400000,-4.226709296648521,20210828
1630562400000,-4.195869452266139,20210902
1630994400000,-4.166830125025663,20210907
1631426400000,-4.121840364026773,20210912
1631858400000,-4.0902039700913395,20210917
1632290400000,-4.058675508553854,20210922
1632722400000,-4.032781733865059,20210927
1633154400000,-4.017588396420633,20211002
1633586400000,-4.011423257145233,20211007
1634018400000,-4.007731217398221,20211012
1634450400000,-3.989623799529462,20211017
1634882400000,-3.9121799993717787,20211022
1635314400000,-3.4373430342158526,20211027
1635746400000,-3.0125213522783953,20211101
1636178400000,-2.5561543909803723,20211106
1636610400000,-2.107368032773897,20211111
1637042400000,-1.6251316184117353,20211116
1637474400000,-1.2641421048227504,20211121
1637906400000,-1.3420045474438382,20211126
1638338400000,-1.424877832041762,20211201
1638770400000,-1.4741086430768482,20211206
1639202400000,-1.5604772334045354,20211211
1639634400000,-1.4994251156938778,20211216
1640066400000,-1.452357718501623,20211221
1640498400000,-1.2480477503057077,20211226
1640930400000,-0.9598750370207308,20211231
1641362400000,-0.6964162284198199,20220105
1641794400000,-0.5267692723317801,20220110
1642226400000,-0.4995737167047647,20220115
1642658400000,-0.4635812051041716,20220120
1643090400000,-0.5172921727161942,20220125
1643522400000,-0.581708896398223,20220130
1643954400000,-0.6364784984097167,20220204
1644386400000,-0.7346022746834894,20220209
1644818400000,-0.8068510066456321,20220214
1645250400000,-0.8885230253529005,20220219
1645682400000,-0.9653448708413548,20220224
1646114400000,-1.0371408577216346,20220301
1646546400000,-1.1168706541192508,20220306
1646978400000,-1.2035647502906248,20220311
1647410400000,-1.3047305995660663,20220316
1647842400000,-1.4163730744096719,20220321
1648274400000,-1.534468634212919,20220326
1648706400000,-1.637700635505395,20220331
1649138400000,-1.742060409136076,20220405
1649570400000,-1.8798607821698041,20220410
1650002400000,-1.9797053999143188,20220415
1650434400000,-2.026311378009516,20220420
1650866400000,-1.9992258640352407,20220425
1651298400000,-1.9906971318182458,20220430
1651730400000,-1.9815668728728466,20220505
1652162400000,-1.9072956089429807,20220510
1652594400000,-1.8832594252770785,20220515
1653026400000,-1.9516590007286072,20220520
1653458400000,-2.0756225564981485,20220525
